"id","statecode","stshcode","statecrscode","nationalcrscode","course_desc","course_sdesc","course_ldescr","course_cat_type","course_cat_type_name","course_subcatcode","course_subcat_name","course_catcode","course_catname","course_level_type","course_level_type_value","course_length","course_length_value","available_course_credit","available_course_credit_value","graduation_requirement","course_level","course_level_value","cet_course","cet_course_value","state_off_in_grade","county_off_in_grade","max_gpa_unweighted","max_gpa_unweighted_value","max_gpa_weighted","max_gpa_weighted_value","course_url","course_prerequisites","course_prerequisite_value","course_code","course_perquisitestext","course_blocked","rs_code","course_type","course_type_value","course_datasource","course_teacherattribute","equivalent_courses","include_in_gpa","series_of_courses","mandatory","mandatory_value","is_fine_arts","course_sced_code","eoc_applicable","eoc_applicable_value","waeoc_final_grade","credit_per_semester","max_semesters","offered_gradeto","grading_pattern","course_flg","cclstrids","jobids","crusr","crdate","cripaddress","modusr","moddate","modipaddress","sts"
2050,12,FL,"8733030","",Dry Cleaning and Laundering 3/Level 2,DRY CLEAN & LAUND 3,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2050,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2051,12,FL,"8757400","",Facials Specialty,FACIALS SPECIALTY,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,2051,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2053,12,FL,"8757410","",Facials Specialty 2/Level 2,FACIALS SPECIALTY 2,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1069,Regular,1077,Semester,"1131","0.50",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2053,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2054,12,FL,"8757420","",Facials Specialty 3/Level 2,FACIALS SPECIALTY 3,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2054,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2055,12,FL,"8757300","",Nails Specialty,NAILS SPECIALTY,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,2055,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2057,12,FL,"8757310","",Nails Specialty 2/Level 2,NAILS SPECIALTY 2,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1069,Regular,1077,Semester,"1131","0.50",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2057,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2058,12,FL,"8757320","",Nails Specialty 3/Level 2,NAILS SPECIALTY 3,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2058,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2059,12,FL,"8907100","",Personal Trainer,PERSONAL TRAINER,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,2059,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2060,12,FL,"8907110","",Personal Trainer 1/Level 2,PERSONAL TRAINER 1,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2060,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2061,12,FL,"8907120","",Personal Trainer 2/Level 2,PERSONAL TRAINER 2,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2061,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2062,12,FL,"8907130","",Personal Trainer 3/Level 2,PERSONAL TRAINER 3,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2062,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2063,12,FL,"8907140","",Personal Trainer 4/Level 2,PERSONAL TRAINER 4,"","1151",Career Tech Electives,382,CTE-Personal Care Services Career Path (Hmpd),213,CTE-Human Services Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2063,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2064,12,FL,"8500140","",Career Discovery,CAREER DISCOVERY,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,2064,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2065,12,FL,"8960370","",Exploring Family and Consumer  Sciences (FACS),EX FAM & CON SCI,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,2065,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2066,12,FL,"8599990","",Family and Consumer Sciences Transfer,FAM & CONS SCI TRAN,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,2066,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2067,12,FL,"8960300","",Fundamentals of Human Service Careers,FUND OF HUMAN SERV,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,2067,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2068,12,FL,"8900420","",Human Services Cooperative Education  n OJT,HUMAN SERVICES OJT,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1073,Multiple (Through year or Multiple years),1079,Multiple (Through year or Multiple years),,"0.00",1083,1105,Multiple (Through year or Multiple years),"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2068,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2069,12,FL,"8901000","",Human Services Directed Study,HUMAN SERVICES DS,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1073,Multiple (Through year or Multiple years),1079,Multiple (Through year or Multiple years),,"0.00",1083,1105,Multiple (Through year or Multiple years),"1149",Yes,"11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2069,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2070,12,FL,"8960350","",Introduction to Human Service Careers,INTRO HUMAN SERVICES,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,2070,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2071,12,FL,"8960360","",Introduction to Human Service Careers  and Career Planning,INTRO HUMAN SER/CP,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,2071,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2072,12,FL,"8500230","",Personal Development,PERSONAL DEVELOPMENT,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,2072,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2073,12,FL,"8500430","",Personal Development and Career  Planning,PERSONAL DEV&CAR&CP,"","1151",Career Tech Electives,383,CTE-Supplemental Programs,213,CTE-Human Services Career Cluster,1074,N/A- Middle school Course,1077,Semester,,"0.00",1095,1106,Others- Middle school Course,"1149",Yes,"6.7.8","",,"0.00",,"0.00","","1142",No,"","",Y,2073,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2074,12,FL,"9001300","",Applied Cybersecurity,APPLD CYBERSECURITY,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,2074,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2075,12,FL,"9001310","",IT Fundamentals/Level 2,IT FUNDAMENTALS,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1069,Regular,1075,Year,"1132","1.00",1083,1096,Regular,"1149",Yes,"9,10,11,12","","1136","4.00","1136","4.00","","1142",No,"","",N,2075,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2077,12,FL,"9001320","",Computer and Network Security  Fundamentals/Level 3,CPT & NET SECURITY,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2077,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2078,12,FL,"9001330","",Cybersecurity Essentials/Level 3,CYBERSECURITY ESSEN,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2078,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2079,12,FL,"9001340","",Operational Cybersecurity/Level 3,OPERATIONAL CYBERSEC,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2079,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2080,12,FL,"9001350","",Cybersecurity Planning & Analysis/  Level 3,CYBER PLAN & ANLY,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2080,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2081,12,FL,"9001360","",Database Security/Level 3,DATABASE SECURITY,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2081,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2082,12,FL,"9001370","",Software and Application Security/  Level 3,SOFT & APP SECURITY,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2082,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2083,12,FL,"9001380","",Web Security/Level 3,WEB SECURITY,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2083,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2084,12,FL,"9001390","",Applied Cybersecurity Applications/  Level 3,APPLD CYBERSEC APPS,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2084,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2085,12,FL,"9001500","",Cloud Computing and Virtualization,CLOUD CPT/VIRTUALIZA,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,2085,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2087,12,FL,"9001510","",Computer Engineering & Support/Level 3,CPT ENG & SUPPORT,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2087,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2088,12,FL,"9001520","",Network Engineering & Support/Level 3,NETWORK ENG & SPT,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2088,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2089,12,FL,"9001530","",Essentials of Cloud Technology/Level 3,ESS OF CLOUD TECH,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2089,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2090,12,FL,"9001540","",Basics of Cloud Computing &  Virtualization/Level 3,BASICS OF CLOUD CPT,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2090,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2091,12,FL,"9001550","",Advanced Cloud Computing &  Virtualization/Level 3,ADV CLOUD CPT/VIRT,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2091,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2092,12,FL,"9001200","",Computer Systems & Information  Technology (CSIT),CPT SYS & INFO TECH,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1072,Program ( Multiple courses across years),1080,Program ( Multiple courses across years),,"0.00",1095,1103,Program ( Multiple courses across years),"1149",Yes,"9,10,11,12","",,"0.00",,"0.00","","1142",No,"","",Y,2092,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,Y,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2094,12,FL,"9001210","",Computer Systems & Information  Technology (CSIT) Foundations/Level 3,CSIT FOUNDATIONS,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2094,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
2095,12,FL,"9001220","",Computer Systems & Information  Technology System Essentials/Level 3,CSIT SYS ESSENTIALS,"","1151",Career Tech Electives,384,CTE-Network Systems Career Path (Itpa),214,CTE-Information Technology (IT) Career Cluster,1070,"Honors, IB, AP, AICE, advanced college-preparatory course",1075,Year,"1132","1.00",1083,1104,Advanced College Prep Course,"1149",Yes,"9,10,11,12","","1136","4.00","1137","4.50","","1142",No,"","",N,2095,1109,Career Technical Education Programs & Courses,FLDOE -18-19  Section 5 -Career Technical Education Programs & Courses (PDF),1119,0,Y,N,"1140",No,"0","0","1148",No,"0","0",0,"0","0",,"","","1","20/07/18 19:20","1.1.1.1","1","20/07/18 19:20","2.2.2.2",0
